time,open,high,low,close,volume
2025-01-01 11:45:00,97.83334943071743,98.13611086238859,97.83334943071743,98.04019304701474,936
2025-01-01 12:00:00,98.04019304701474,98.13719855575584,97.98648242081819,98.10756985390228,111
2025-01-01 12:15:00,98.10756985390228,98.10756985390228,97.56417496014512,97.76163468350731,315
2025-01-01 12:30:00,97.76163468350731,97.96533451058959,97.76163468350731,97.82500064075282,316
2025-01-01 12:45:00,97.82500064075282,97.88109208028081,97.57475481613707,97.74965929209587,322
2025-01-01 13:00:00,97.74965929209587,97.74965929209587,97.50819279344053,97.61732150230141,527
2025-01-01 13:15:00,97.61732150230141,97.84786845206463,97.61732150230141,97.73674190418764,737
2025-01-01 13:30:00,97.73674190418764,98.00678166155704,97.73674190418764,97.93827497265471,845
2025-01-01 13:45:00,97.93827497265471,98.2699417039047,97.93827497265471,98.12069090941985,440
2025-01-01 14:00:00,98.12069090941985,98.12069090941985,97.81820730055328,97.95600170301606,451
2025-01-01 14:15:00,97.95600170301606,97.95600170301606,97.70238738874923,97.8954232869851,274
2025-01-01 14:30:00,97.8954232869851,98.10188056558158,97.79103972962547,97.96028163465861,317
2025-01-01 14:45:00,97.96028163465861,98.23252737121562,97.96028163465861,98.15141098545907,244
2025-01-01 15:00:00,98.15141098545907,98.22521439670919,97.8830720515228,98.05734773035427,980
2025-01-01 15:15:00,98.05734773035427,98.05734773035427,97.83405702453997,98.0209372766863,913
2025-01-01 15:30:00,98.0209372766863,98.0209372766863,97.67993348141441,97.8040492944982,386
2025-01-01 15:45:00,97.8040492944982,97.8040492944982,97.48522735416793,97.57006159124222,168
2025-01-01 16:00:00,97.57006159124222,97.8482831752884,97.57006159124222,97.72861798031317,803
2025-01-01 16:15:00,97.72861798031317,98.01286519498028,97.72861798031317,97.99370490759678,780
2025-01-01 16:30:00,97.99370490759678,98.17832584848591,97.82663055549082,97.97959183038778,856
2025-01-01 16:45:00,97.97959183038778,98.29397640742289,97.97959183038778,98.17624331783543,423
2025-01-01 17:00:00,98.17624331783543,98.38084866369101,98.09186518634499,98.24725145061059,743
2025-01-01 17:15:00,98.24725145061059,98.25733170837476,97.95699823614885,98.12048896511769,693
2025-01-01 17:30:00,98.12048896511769,98.3682089123802,98.12048896511769,98.19140959216234,464
2025-01-01 17:45:00,98.19140959216234,98.65884205016678,98.19140959216234,98.49345354909353,921
2025-01-01 18:00:00,98.49345354909353,98.61972047362661,98.41400385515752,98.48639628845568,164
2025-01-01 18:15:00,98.48639628845568,98.87421621035467,98.48639628845568,98.79458851872911,927
2025-01-01 18:30:00,98.79458851872911,98.79458851872911,98.15362299931688,98.27695523956412,835
2025-01-01 18:45:00,98.27695523956412,98.51942123124121,98.27695523956412,98.43850339083164,366
2025-01-01 19:00:00,98.43850339083164,98.58029618981794,98.31868052535003,98.45564095707549,941
2025-01-01 19:15:00,98.45564095707549,98.55103845869884,98.29167842765865,98.3967630363935,184
2025-01-01 19:30:00,98.3967630363935,98.58885435658175,98.30619542398722,98.4148209631631,553
2025-01-01 19:45:00,98.4148209631631,98.4148209631631,97.85899289061759,98.02360848539831,764
2025-01-01 20:00:00,98.02360848539831,98.06277959071035,97.89476609477062,97.98054242314103,392
2025-01-01 20:15:00,97.98054242314103,98.10727582523835,97.9499504498089,98.05052259006672,142
2025-01-01 20:30:00,98.05052259006672,98.49566697659903,98.05052259006672,98.34033915690603,597
2025-01-01 20:45:00,98.34033915690603,98.38434869117498,98.1293709336539,98.23840541882612,120
2025-01-01 21:00:00,98.23840541882612,98.23840541882612,98.06811822790118,98.07955517414703,914
2025-01-01 21:15:00,98.07955517414703,98.07955517414703,97.78974555316017,97.9811309588665,903
2025-01-01 21:30:00,97.9811309588665,98.34665179192697,97.9811309588665,98.16051522841568,888
2025-01-01 21:45:00,98.16051522841568,98.32610079862218,98.16051522841568,98.2250559850279,433
2025-01-01 22:00:00,98.2250559850279,98.2250559850279,98.06219698581369,98.12098453368058,663
2025-01-01 22:15:00,98.12098453368058,98.35902739198896,98.03508402870271,98.22170914541289,255
2025-01-01 22:30:00,98.22170914541289,98.35322003361442,98.17163092820648,98.24077939104612,519
2025-01-01 22:45:00,98.24077939104612,98.57745106801511,98.24077939104612,98.43110026869248,688
2025-01-01 23:00:00,98.43110026869248,98.43110026869248,98.25973419400367,98.2928925517377,558
2025-01-01 23:15:00,98.2928925517377,98.2928925517377,98.05518983067677,98.22847883140008,138
2025-01-01 23:30:00,98.22847883140008,98.26122749945769,98.00672766683368,98.15144645656095,411
2025-01-01 23:45:00,98.15144645656095,98.15144645656095,97.81896083357701,97.86415423842102,135
2025-01-02 00:00:00,97.86415423842102,98.01277357014388,97.86415423842102,97.92211335935657,921
2025-01-02 00:15:00,97.92211335935657,98.08778257027717,97.92211335935657,97.97323952726748,461
2025-01-02 00:30:00,97.97323952726748,98.0055793165305,97.96375052827183,97.97424149109237,217
2025-01-02 00:45:00,97.97424149109237,98.03615778054377,97.80550217004698,97.92827449818037,125
2025-01-02 01:00:00,97.92827449818037,97.92827449818037,97.52497848121028,97.65106486909197,477
2025-01-02 01:15:00,97.65106486909197,97.65106486909197,97.3867926317818,97.56891194169148,251
2025-01-02 01:30:00,97.56891194169148,97.57918543879072,97.44702997051805,97.5020353767232,392
2025-01-02 01:45:00,97.5020353767232,97.5020353767232,97.19651601051075,97.34558804335202,711
2025-01-02 02:00:00,97.34558804335202,97.40469740665506,97.17735265759642,97.31418713846179,245
2025-01-02 02:15:00,97.31418713846179,97.54849156553688,97.31418713846179,97.3928268998488,538
2025-01-02 02:30:00,97.3928268998488,97.8816844618072,97.3928268998488,97.76022885380385,582
2025-01-02 02:45:00,97.76022885380385,97.96952171635803,97.69451291420403,97.79436238767433,760
2025-01-02 03:00:00,97.79436238767433,97.87292210571,97.79436238767433,97.84473634016118,754
2025-01-02 03:15:00,97.84473634016118,97.88391483016298,97.78099268690319,97.83016805816169,622
2025-01-02 03:30:00,97.83016805816169,97.83016805816169,97.3704684980239,97.45474063724595,608
2025-01-02 03:45:00,97.45474063724595,97.47067920821618,97.4126356967654,97.44957283153556,419
2025-01-02 04:00:00,97.44957283153556,97.49723520098196,97.31923418272714,97.46131164799618,934
2025-01-02 04:15:00,97.46131164799618,98.03556948606308,97.46131164799618,97.94145326237498,852
2025-01-02 04:30:00,97.94145326237498,97.94145326237498,97.82896593284163,97.90377303749173,401
2025-01-02 04:45:00,97.90377303749173,97.9925991160025,97.81519390736504,97.96281828261951,653
2025-01-02 05:00:00,97.96281828261951,98.13806706758633,97.79921903882831,97.95601735704369,135
2025-01-02 05:15:00,97.95601735704369,97.95601735704369,97.5471629985818,97.72705926476797,998
2025-01-02 05:30:00,97.72705926476797,98.03665439428188,97.72705926476797,97.95042869061447,169
2025-01-02 05:45:00,97.95042869061447,98.17518231451912,97.95042869061447,98.09773301641106,660
2025-01-02 06:00:00,98.09773301641106,98.42098388942578,98.09773301641106,98.25292989790802,527
2025-01-02 06:15:00,98.25292989790802,98.25292989790802,97.96162767044119,98.07422993421605,329
2025-01-02 06:30:00,98.07422993421605,98.47202015623253,98.07422993421605,98.34938587781838,911
2025-01-02 06:45:00,98.34938587781838,98.34938587781838,98.00037313210174,98.0736434955828,937
2025-01-02 07:00:00,98.0736434955828,98.20869830878266,98.0736434955828,98.18875392238323,713
2025-01-02 07:15:00,98.18875392238323,98.73488898852465,98.18875392238323,98.61891013922434,897
2025-01-02 07:30:00,98.61891013922434,98.61891013922434,98.30324866227278,98.42353891354895,541
2025-01-02 07:45:00,98.42353891354895,98.50401366435254,98.26875730124856,98.31206486029652,386
2025-01-02 08:00:00,98.31206486029652,98.4850779090211,98.28926791497929,98.33165872323234,717
2025-01-02 08:15:00,98.33165872323234,98.33165872323234,98.13707305295127,98.23264353084032,111
2025-01-02 08:30:00,98.23264353084032,98.23264353084032,97.79165876706729,97.92799199471986,614
2025-01-02 08:45:00,97.92799199471986,98.12758424931684,97.8868384680632,97.94142046361574,447
2025-01-02 09:00:00,97.94142046361574,97.94142046361574,97.71952838661763,97.73333339424353,971
2025-01-02 09:15:00,97.73333339424353,97.98193889098584,97.73333339424353,97.82590492807603,385
2025-01-02 09:30:00,97.82590492807603,97.82590492807603,97.51753663190206,97.64601791262258,555
2025-01-02 09:45:00,97.64601791262258,98.10220913786843,97.64601791262258,97.94870775797403,883
2025-01-02 10:00:00,97.94870775797403,97.94870775797403,97.7550026983934,97.79527046231101,608
2025-01-02 10:15:00,97.79527046231101,97.79527046231101,97.66468388851574,97.73227827614535,213
2025-01-02 10:30:00,97.73227827614535,97.96621021364658,97.73227827614535,97.89129205828615,869
2025-01-02 10:45:00,97.89129205828615,97.89129205828615,97.5350878359825,97.65031026171785,942
2025-01-02 11:00:00,97.65031026171785,97.86153768865451,97.63158965578067,97.69473332809025,765
2025-01-02 11:15:00,97.69473332809025,98.0742481770315,97.69473332809025,97.95013525369299,518
2025-01-02 11:30:00,97.95013525369299,97.95013525369299,97.51605725056598,97.63522885320636,415
2025-01-02 11:45:00,97.63522885320636,97.84305313324163,97.62166539354216,97.67128239127005,338
2025-01-02 12:00:00,97.67128239127005,97.80751253055293,97.60949936527699,97.72204856284138,528
2025-01-02 12:15:00,97.72204856284138,97.95716965388866,97.69803610724354,97.87485122812811,769
2025-01-02 12:30:00,97.87485122812811,97.87485122812811,97.59587566515832,97.63271849452066,106
2025-01-02 12:45:00,97.63271849452066,97.63271849452066,97.34950429316194,97.37487895694169,504
2025-01-02 13:00:00,97.37487895694169,97.49087677723624,97.37487895694169,97.47652695049078,565
2025-01-02 13:15:00,97.47652695049078,97.72631636819933,97.4155471480025,97.53442501949937,365
2025-01-02 13:30:00,97.53442501949937,97.74955967884985,97.53442501949937,97.58328837175932,921
2025-01-02 13:45:00,97.58328837175932,97.72051174415266,97.52569300338344,97.65090348282578,932
2025-01-02 14:00:00,97.65090348282578,97.65090348282578,97.36277956374863,97.5180934259202,480
2025-01-02 14:15:00,97.5180934259202,97.63372227649329,97.37235977115246,97.5633913013967,124
2025-01-02 14:30:00,97.5633913013967,97.75717589848959,97.5633913013967,97.62057759018093,636
2025-01-02 14:45:00,97.62057759018093,97.62057759018093,97.45591336919246,97.48110679412072,111
2025-01-02 15:00:00,97.48110679412072,98.03836853348913,97.48110679412072,97.84486232287003,752
2025-01-02 15:15:00,97.84486232287003,98.12551189972923,97.76112657009772,97.93758655669134,927
2025-01-02 15:30:00,97.93758655669134,97.93758655669134,97.6941766017833,97.70423977794619,142
2025-01-02 15:45:00,97.70423977794619,97.96025763178683,97.6989977128006,97.83253592035625,566
2025-01-02 16:00:00,97.83253592035625,97.83253592035625,97.52458095410043,97.64182476132942,877
2025-01-02 16:15:00,97.64182476132942,97.84576303185776,97.64182476132942,97.79552951523132,789
2025-01-02 16:30:00,97.79552951523132,98.04311875810671,97.79552951523132,98.0221404515174,556
2025-01-02 16:45:00,98.0221404515174,98.0221404515174,97.81882407244181,97.86125037656632,248
2025-01-02 17:00:00,97.86125037656632,98.08286790023816,97.86125037656632,98.0498047617479,982
2025-01-02 17:15:00,98.0498047617479,98.17452655403063,97.98934350978072,98.1307509403389,708
2025-01-02 17:30:00,98.1307509403389,98.39887990632415,98.09271729974363,98.2920897019757,884
2025-01-02 17:45:00,98.2920897019757,98.7191718462968,98.2920897019757,98.6649691939699,320
2025-01-02 18:00:00,98.6649691939699,98.74508698105333,98.5064088940147,98.61654677215792,330
2025-01-02 18:15:00,98.61654677215792,98.61654677215792,98.30738726633095,98.46788505674546,802
2025-01-02 18:30:00,98.46788505674546,98.46788505674546,98.24572957027416,98.2927078475201,618
2025-01-02 18:45:00,98.2927078475201,98.2927078475201,98.03082082268025,98.13233144352188,554
2025-01-02 19:00:00,98.13233144352188,98.26658583482238,97.96103117272386,98.11719910251571,609
2025-01-02 19:15:00,98.11719910251571,98.24137510395614,98.11719910251571,98.18414485499031,504
2025-01-02 19:30:00,98.18414485499031,98.25212468662961,98.17911364437167,98.23847815403323,749
2025-01-02 19:45:00,98.23847815403323,98.54038581828812,98.23847815403323,98.40100060111286,164
2025-01-02 20:00:00,98.40100060111286,98.47502447448701,98.23504175992244,98.40355939945384,592
2025-01-02 20:15:00,98.40355939945384,98.88504126668812,98.40355939945384,98.68962525325522,272
2025-01-02 20:30:00,98.68962525325522,98.68962525325522,98.55681985801576,98.63738748586928,596
2025-01-02 20:45:00,98.63738748586928,99.2881205489983,98.63738748586928,99.1740082460933,407
2025-01-02 21:00:00,99.1740082460933,99.35865178632743,99.1740082460933,99.29810812350641,609
2025-01-02 21:15:00,99.29810812350641,99.29810812350641,99.0561914499655,99.1278798760746,863
2025-01-02 21:30:00,99.1278798760746,99.1278798760746,98.75153894394121,98.9155692702586,832
2025-01-02 21:45:00,98.9155692702586,99.09596783040887,98.91372245148342,99.01101733748057,120
2025-01-02 22:00:00,99.01101733748057,99.1584489982795,98.93146923126235,98.9667667820562,291
2025-01-02 22:15:00,98.9667667820562,99.26760306620689,98.9667667820562,99.10809142281838,228
2025-01-02 22:30:00,99.10809142281838,99.36558263605119,99.10809142281838,99.20189477834029,196
2025-01-02 22:45:00,99.20189477834029,99.35721084617079,99.17014423977702,99.18744524607986,331
2025-01-02 23:00:00,99.18744524607986,99.18744524607986,98.88839435439503,99.0194626349886,901
2025-01-02 23:15:00,99.0194626349886,99.0194626349886,98.62394027650384,98.71946391866359,178
2025-01-02 23:30:00,98.71946391866359,98.81028875932863,98.5356867504855,98.63130448526415,272
2025-01-02 23:45:00,98.63130448526415,98.83877205590684,98.63130448526415,98.8002399457516,548
2025-01-03 00:00:00,98.8002399457516,98.93676685894778,98.8002399457516,98.84254497233349,299
2025-01-03 00:15:00,98.84254497233349,98.84254497233349,98.45017954608434,98.59628098981625,720
2025-01-03 00:30:00,98.59628098981625,98.7928357863151,98.59628098981625,98.63043098027086,116
2025-01-03 00:45:00,98.63043098027086,98.89817428440143,98.55631243042733,98.70643901872454,925
2025-01-03 01:00:00,98.70643901872454,98.70643901872454,98.33355238078393,98.53195417846928,535
2025-01-03 01:15:00,98.53195417846928,98.71943201958392,98.42658743255612,98.5622478486595,639
2025-01-03 01:30:00,98.5622478486595,98.65114207137715,98.48541733617841,98.57372221292835,872
2025-01-03 01:45:00,98.57372221292835,98.57372221292835,98.19315773383424,98.34838853965637,419
2025-01-03 02:00:00,98.34838853965637,98.50938056863473,98.34838853965637,98.4187641603166,467
2025-01-03 02:15:00,98.4187641603166,98.72304100702793,98.4187641603166,98.52914760040737,867
2025-01-03 02:30:00,98.52914760040737,98.79586189133582,98.52914760040737,98.74257183200262,562
2025-01-03 02:45:00,98.74257183200262,98.99976266145931,98.74257183200262,98.95068208164216,481
2025-01-03 03:00:00,98.95068208164216,98.95068208164216,98.65488111616315,98.67803943435747,316
2025-01-03 03:15:00,98.67803943435747,98.67803943435747,98.47498322936292,98.49295396181493,469
2025-01-03 03:30:00,98.49295396181493,98.66562959719319,98.49295396181493,98.59440865153871,958
2025-01-03 03:45:00,98.59440865153871,98.89191585812421,98.57136399351512,98.69572149554602,792
2025-01-03 04:00:00,98.69572149554602,98.9822439659869,98.68844155460671,98.7973875015552,387
2025-01-03 04:15:00,98.7973875015552,99.69339804899148,98.7973875015552,99.5586671135985,882
2025-01-03 04:30:00,99.5586671135985,99.7033948230375,99.5486203108433,99.67234131022333,764
2025-01-03 04:45:00,99.67234131022333,99.98014893144867,99.67234131022333,99.89871028235981,725
2025-01-03 05:00:00,99.89871028235981,100.27850178309144,99.89871028235981,100.08931737391995,824
2025-01-03 05:15:00,100.08931737391995,100.35814861765444,100.08931737391995,100.21971198529303,212
2025-01-03 05:30:00,100.21971198529303,100.28922365390615,100.09219730954622,100.15651959950166,643
2025-01-03 05:45:00,100.15651959950166,100.37876630141271,100.13148998531759,100.30855103071717,879
2025-01-03 06:00:00,100.30855103071717,100.33810511716814,100.09558328194369,100.15350907577663,496
2025-01-03 06:15:00,100.15350907577663,100.15807468739393,99.9101771638456,100.10607264681772,401
2025-01-03 06:30:00,100.10607264681772,100.15731019832023,99.85137195482459,100.00889696965953,335
2025-01-03 06:45:00,100.00889696965953,100.0455063137299,99.95446188622128,100.02527325440028,761
2025-01-03 07:00:00,100.02527325440028,100.68540921615423,100.02527325440028,100.48832196564457,896
2025-01-03 07:15:00,100.48832196564457,100.48832196564457,100.08253596812493,100.11304527390776,312
2025-01-03 07:30:00,100.11304527390776,100.39838865182227,100.08507325625224,100.25045246892506,706
2025-01-03 07:45:00,100.25045246892506,100.25045246892506,99.88847301687902,99.9271014773439,143
2025-01-03 08:00:00,99.9271014773439,99.98201620396323,99.71975884141419,99.83278391045764,800
2025-01-03 08:15:00,99.83278391045764,100.20146036908461,99.83278391045764,100.05020984973005,729
2025-01-03 08:30:00,100.05020984973005,100.18042648717254,99.9221841011398,100.06307230852933,906
2025-01-03 08:45:00,100.06307230852933,100.06307230852933,99.67073109735401,99.84738740124118,328
2025-01-03 09:00:00,99.84738740124118,99.84738740124118,99.60684906796536,99.70454498810511,755
2025-01-03 09:15:00,99.70454498810511,100.00429587797454,99.6891376650826,99.84006295677005,614
2025-01-03 09:30:00,99.84006295677005,99.89266714654211,99.66537941686416,99.69422325578573,323
2025-01-03 09:45:00,99.69422325578573,99.91454773002553,99.60244613826875,99.73738259769657,572
2025-01-03 10:00:00,99.73738259769657,99.86193917012834,99.59718948351527,99.7464730297609,330
2025-01-03 10:15:00,99.7464730297609,99.7464730297609,99.47578537588645,99.61648335676362,211
2025-01-03 10:30:00,99.61648335676362,100.20254813720005,99.61648335676362,100.04362769814783,697
2025-01-03 10:45:00,100.04362769814783,100.3415958957818,100.00087365921334,100.17046681546695,111
2025-01-03 11:00:00,100.17046681546695,100.17046681546695,99.71627655248882,99.76474785892022,517
2025-01-03 11:15:00,99.76474785892022,99.95609950844165,99.66305901797809,99.80195099432056,854
2025-01-03 11:30:00,99.80195099432056,99.8398302042539,99.57049521339019,99.66985583366953,310
2025-01-03 11:45:00,99.66985583366953,100.03908317299262,99.66985583366953,99.83977964884345,480
2025-01-03 12:00:00,99.83977964884345,99.83977964884345,99.52325349959094,99.68152945705891,326
2025-01-03 12:15:00,99.68152945705891,99.6948415999594,99.52267726826406,99.65865524911915,921
2025-01-03 12:30:00,99.65865524911915,99.90147540323574,99.65865524911915,99.75930795540134,137
2025-01-03 12:45:00,99.75930795540134,99.97375040585217,99.75930795540134,99.93204223345975,119
2025-01-03 13:00:00,99.93204223345975,99.93204223345975,99.51603622155868,99.69214609097462,320
2025-01-03 13:15:00,99.69214609097462,99.75749364875448,99.60312961588072,99.62545179883249,435
2025-01-03 13:30:00,99.62545179883249,99.62545179883249,99.38725926263825,99.5308185164242,987
2025-01-03 13:45:00,99.5308185164242,99.5308185164242,99.26223682179365,99.40076572986666,693
2025-01-03 14:00:00,99.40076572986666,99.87614840892658,99.40076572986666,99.75174073655661,916
2025-01-03 14:15:00,99.75174073655661,99.9634692215256,99.75174073655661,99.83253599782626,763
2025-01-03 14:30:00,99.83253599782626,99.83253599782626,99.42165108665459,99.58078151230578,216
2025-01-03 14:45:00,99.58078151230578,99.92342117560979,99.58078151230578,99.76358433232203,531
2025-01-03 15:00:00,99.76358433232203,100.26797004304348,99.76358433232203,100.18701214977608,212
2025-01-03 15:15:00,100.18701214977608,100.48635504855523,100.18701214977608,100.3938913689822,727
2025-01-03 15:30:00,100.3938913689822,100.3938913689822,99.92656072835392,100.08882044235963,402
2025-01-03 15:45:00,100.08882044235963,100.19157363518192,99.804596075062,99.99188760801727,912
2025-01-03 16:00:00,99.99188760801727,100.28821049660543,99.99188760801727,100.2452492824949,759
2025-01-03 16:15:00,100.2452492824949,100.262642085949,100.0708844022383,100.10336827851376,809
2025-01-03 16:30:00,100.10336827851376,100.39053793988957,100.04025219617253,100.19222391784352,970
2025-01-03 16:45:00,100.19222391784352,100.46610426644786,100.19222391784352,100.34744853491469,604
2025-01-03 17:00:00,100.34744853491469,100.34744853491469,99.965285443474,100.16141831933044,870
2025-01-03 17:15:00,100.16141831933044,100.16447140577331,100.13489759601286,100.14949403115222,353
2025-01-03 17:30:00,100.14949403115222,100.14949403115222,99.35771404366817,99.50027146289698,976
2025-01-03 17:45:00,99.50027146289698,99.50027146289698,99.27575190645588,99.29641776610497,646
2025-01-03 18:00:00,99.29641776610497,99.33789433517506,99.07044079316259,99.24625954075466,448
2025-01-03 18:15:00,99.24625954075466,99.24625954075466,98.89721177355584,98.99858391369892,173
2025-01-03 18:30:00,98.99858391369892,99.50989385450784,98.99858391369892,99.32179672860683,701
2025-01-03 18:45:00,99.32179672860683,99.32179672860683,98.88939983781187,99.03770830613688,740
2025-01-03 19:00:00,99.03770830613688,99.10878679315816,98.93921076238185,98.95054631110644,908
2025-01-03 19:15:00,98.95054631110644,99.01661256605858,98.85047723580065,98.97642001420141,287
2025-01-03 19:30:00,98.97642001420141,99.34750300067282,98.97642001420141,99.26172415502911,647
2025-01-03 19:45:00,99.26172415502911,99.26172415502911,98.9129501684591,98.97667184947908,717
2025-01-03 20:00:00,98.97667184947908,99.27053954767929,98.97667184947908,99.20692400348759,262
2025-01-03 20:15:00,99.20692400348759,99.27132072885036,99.04940033000705,99.20895438450135,947
2025-01-03 20:30:00,99.20895438450135,99.20895438450135,98.92271698353814,99.01420549052173,828
2025-01-03 20:45:00,99.01420549052173,99.26329011306039,99.01420549052173,99.10571510723891,912
2025-01-03 21:00:00,99.10571510723891,99.31725804264326,99.10571510723891,99.14517101419656,949
2025-01-03 21:15:00,99.14517101419656,99.20837692046896,98.98969718382119,99.02615380433353,295
2025-01-03 21:30:00,99.02615380433353,99.1098642773502,98.88332530036719,99.0399782683417,169
2025-01-03 21:45:00,99.0399782683417,99.1446237035029,98.94950892243499,98.96365536782233,859
2025-01-03 22:00:00,98.96365536782233,99.10030446159776,98.95180579106835,98.98612355068974,298
2025-01-03 22:15:00,98.98612355068974,99.2019621390465,98.94991205688821,99.11720704819942,987
2025-01-03 22:30:00,99.11720704819942,99.4910401427778,99.11720704819942,99.43161016249502,413
2025-01-03 22:45:00,99.43161016249502,99.43161016249502,99.14791082247797,99.18545418623013,698
2025-01-03 23:00:00,99.18545418623013,99.65622450457381,99.18545418623013,99.60858595434946,470
2025-01-03 23:15:00,99.60858595434946,99.60858595434946,99.0940763617988,99.21969654361112,544
2025-01-03 23:30:00,99.21969654361112,99.22125460060127,99.15083950401292,99.18957640147256,807
2025-01-03 23:45:00,99.18957640147256,99.39570435790975,99.18957640147256,99.30628627047436,697
2025-01-04 00:00:00,99.30628627047436,99.47872711796198,99.25265051502717,99.3620947881883,672
2025-01-04 00:15:00,99.3620947881883,99.3620947881883,99.15159353426031,99.23834933076236,142
2025-01-04 00:30:00,99.23834933076236,99.23834933076236,99.05255324511978,99.19704191359344,628
2025-01-04 00:45:00,99.19704191359344,99.22568447539963,99.04626550503377,99.09923344483586,709
2025-01-04 01:00:00,99.09923344483586,99.09923344483586,98.9409250909397,98.98242225357072,613
2025-01-04 01:15:00,98.98242225357072,99.28680930435644,98.98242225357072,99.15061360060041,941
2025-01-04 01:30:00,99.15061360060041,99.31924636618723,99.13317475669605,99.22141020959711,736
2025-01-04 01:45:00,99.22141020959711,99.23627118063027,99.01869563885487,99.08390727521807,393
2025-01-04 02:00:00,99.08390727521807,99.42539570377674,99.08390727521807,99.2621790165025,803
